encoder,thr,sparsity_event,sparsity_noise,sparsity_avg,snr,precision,in_target,step_size,thr_t,thr_s,wt_ms,ws,v_th,momentum,ratio_thr,sta_ms
ST-MW,,4.737363380741044e-05,1.4982922948547639e-05,3.117827837797904e-05,14.370112195930021,0.3252987494831905,False,,0.26,0.55,1.0,4.0,,,,
ST-MW,,0.00010918374320226576,5.170765507500619e-05,8.044569913863597e-05,12.645311324233651,0.3189646939956583,False,,0.26,0.55,1.0,8.0,,,,
ST-MW,,0.00017525273216961067,0.0001322950847679749,0.0001537739084687928,9.205480466553809,0.30443088883417657,False,,0.26,0.55,1.0,16.0,,,,
ST-MW,,0.001306109969591489,0.0016485655214637518,0.0014773377455276205,3.5991159761848075,0.26208817868260664,False,,0.26,0.55,2.0,4.0,,,,
ST-MW,,0.004439419402333442,0.005638131871819496,0.0050387756370764685,3.600753567006688,0.26460018516227135,True,,0.26,0.55,2.0,8.0,,,,
ST-MW,,0.010573920735914726,0.014532630331814289,0.012553275533864507,3.5553577787222173,0.2570494609908201,True,,0.26,0.55,2.0,16.0,,,,
ST-MW,,0.0017350956281006803,0.002433521207422018,0.002084308417761349,2.491890483887795,0.23828068356961013,False,,0.26,0.55,4.0,4.0,,,,
ST-MW,,0.005936284163035452,0.008086703717708588,0.00701149394037202,2.9010230354486417,0.24829696131171658,True,,0.26,0.55,4.0,8.0,,,,
ST-MW,,0.014508012263686396,0.0204352717846632,0.017471642024174797,2.9503919599352217,0.24575067854020743,False,,0.26,0.55,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.26,0.6,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.26,0.6,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.26,0.6,0.5,16.0,,,,
ST-MW,,3.450478150256231e-05,7.049180567264557e-06,2.0776981034913433e-05,16.52330251662583,0.33187472870573403,False,,0.26,0.6,1.0,4.0,,,,
ST-MW,,8.432377052940864e-05,2.644467167556286e-05,5.538422110248575e-05,15.895305046013355,0.33003412701771595,False,,0.26,0.6,1.0,8.0,,,,
ST-MW,,0.00013168032798148487,7.521174848079681e-05,0.00010344603823114084,11.973488407066457,0.3162805854645558,False,,0.26,0.6,1.0,16.0,,,,
ST-MW,,0.0007165539611742133,0.0008481865515932441,0.0007823702563837287,4.396399574407732,0.2658333992538974,False,,0.26,0.6,2.0,4.0,,,,
ST-MW,,0.002629118853074033,0.003085819538682699,0.002857469195878366,4.147136662512007,0.2728726956518949,False,,0.26,0.6,2.0,8.0,,,,
ST-MW,,0.00658466531400336,0.008667794056236744,0.007626229685120052,4.1449777115354145,0.26631661042396443,True,,0.26,0.6,2.0,16.0,,,,
ST-MW,,0.0009344330593739869,0.0012727049179375172,0.001103568988655752,2.581810711854981,0.2351873098523356,False,,0.26,0.6,4.0,4.0,,,,
ST-MW,,0.003399614075460704,0.004442274570465088,0.003920944322962896,3.140440813659026,0.25307661832193845,True,,0.26,0.6,4.0,8.0,,,,
ST-MW,,0.008826236346212681,0.012166714295744896,0.010496475320978789,3.4754352209305615,0.2539322010730393,True,,0.26,0.6,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.3,0.25,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.3,0.25,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.3,0.25,0.5,16.0,,,,
ST-MW,,2.1888661216280525e-05,1.4286201803770382e-05,1.8087431510025453e-05,6.216748686487574,0.2852802499290556,False,,0.3,0.25,1.0,4.0,,,,
ST-MW,,2.8924180336957762e-05,2.0625000615837052e-05,2.477459047639741e-05,5.314354785072799,0.2867692026682198,False,,0.3,0.25,1.0,8.0,,,,
ST-MW,,3.076161206820416e-05,2.2240437829168513e-05,2.6501024948686335e-05,5.1618150113186285,0.2857875555381179,False,,0.3,0.25,1.0,16.0,,,,
ST-MW,,0.014226062132802326,0.01919790729880333,0.016711984715802826,2.0901099617439898,0.23269370863214134,False,,0.3,0.25,2.0,4.0,,,,
ST-MW,,0.022757694720930886,0.03031753934919834,0.026537617035064614,1.8883493411214451,0.22753087505232542,False,,0.3,0.25,2.0,8.0,,,,
ST-MW,,0.025682691220135893,0.033644214272499084,0.029663452746317487,1.7657101863204572,0.22361269428394734,False,,0.3,0.25,2.0,16.0,,,,
ST-MW,,0.025065648814488667,0.03365272656083107,0.02935918768765987,1.6066134445199458,0.21741223635006462,False,,0.3,0.25,4.0,4.0,,,,
ST-MW,,0.03866392077296041,0.05053339898586273,0.04459865987941157,1.5415458533487327,0.21466320491301302,False,,0.3,0.25,4.0,8.0,,,,
ST-MW,,0.043133514390792695,0.05521244928240776,0.049172981836600224,1.484585795640132,0.211836972592464,False,,0.3,0.25,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.3,0.3,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.3,0.3,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.3,0.3,0.5,16.0,,,,
ST-MW,,1.8142076534672924e-05,1.0874317013076507e-05,1.4508196773874715e-05,6.63854661982539,0.29031515878159553,False,,0.3,0.3,1.0,4.0,,,,
ST-MW,,2.668032791348196e-05,1.8411887140246108e-05,2.2546107526864034e-05,5.9565844841645115,0.2894858299382031,False,,0.3,0.3,1.0,8.0,,,,
ST-MW,,3.011953555699165e-05,2.1857926185475662e-05,2.5988730871233654e-05,5.670800842123968,0.28678360824938864,False,,0.3,0.3,1.0,16.0,,,,
ST-MW,,0.010351243185868952,0.014047984965145588,0.01219961407550727,2.3120868036360567,0.23780430736776906,True,,0.3,0.3,2.0,4.0,,,,
ST-MW,,0.01951912566932151,0.0263418797403574,0.022930502704839456,2.102072802254192,0.23215403639827856,False,,0.3,0.3,2.0,8.0,,,,
ST-MW,,0.024793268434877974,0.032896533608436584,0.02884490102165728,1.9014032397458722,0.22648167305160313,False,,0.3,0.3,2.0,16.0,,,,
ST-MW,,0.01835146514727967,0.02510610595345497,0.02172878555036732,1.720896631330565,0.22172884725267067,False,,0.3,0.3,4.0,4.0,,,,
ST-MW,,0.03341024936060421,0.0445285402238369,0.03896939479222056,1.6540292769454663,0.21888245488051325,False,,0.3,0.3,4.0,8.0,,,,
ST-MW,,0.04163271173427347,0.054136764258146286,0.047884737996209875,1.5809502699509783,0.2149055135808885,False,,0.3,0.3,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.3,0.35,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.3,0.35,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.3,0.35,0.5,16.0,,,,
ST-MW,,1.45560109484677e-05,7.786886271787807e-06,1.1171448610127753e-05,7.00271507721056,0.2882292567566037,False,,0.3,0.35,1.0,4.0,,,,
ST-MW,,2.38285519392889e-05,1.5365436411229894e-05,1.9596994175259397e-05,6.518422018015833,0.2898290992481634,False,,0.3,0.35,1.0,8.0,,,,
ST-MW,,2.873292349732992e-05,2.0734290956170298e-05,2.473360722675011e-05,5.822229864258431,0.2850806724652648,False,,0.3,0.35,1.0,16.0,,,,
ST-MW,,0.007100413246953394,0.009639794938266277,0.008370104092609836,2.562865738811584,0.2431985793019703,True,,0.3,0.35,2.0,4.0,,,,
ST-MW,,0.015540785507473629,0.02117067575454712,0.018355730631010373,2.3146577628394946,0.2375455631985096,False,,0.3,0.35,2.0,8.0,,,,
ST-MW,,0.02282081966550322,0.030827974900603294,0.026824397283053258,2.06967010106778,0.2306602006754838,False,,0.3,0.35,2.0,16.0,,,,
ST-MW,,0.01255554307019338,0.01745332032442093,0.015004431697307155,1.853903293044425,0.226564691956155,False,,0.3,0.35,4.0,4.0,,,,
ST-MW,,0.02673121580213774,0.03630366548895836,0.03151744064554805,1.7930108855237128,0.22439071723027154,False,,0.3,0.35,4.0,8.0,,,,
ST-MW,,0.038358056760043835,0.05101773887872696,0.0446878978193854,1.7253508359613692,0.21947673848597332,False,,0.3,0.35,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.3,0.4,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.3,0.4,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.3,0.4,0.5,16.0,,,,
ST-MW,,1.1495901647151641e-05,5.112704911880428e-06,8.304303279516034e-06,6.947647793729359,0.276232196316123,False,,0.3,0.4,1.0,4.0,,,,
ST-MW,,2.028005466115701e-05,1.1687158803397324e-05,1.5983606732277164e-05,7.212408842336788,0.29025553321000186,False,,0.3,0.4,1.0,8.0,,,,
ST-MW,,2.6338797873393105e-05,1.840505501604639e-05,2.2371926444719747e-05,6.626863445769793,0.2866508114105091,False,,0.3,0.4,1.0,16.0,,,,
ST-MW,,0.004611793045332888,0.006207926664501429,0.005409859854917158,2.857453765008861,0.24933769302093423,True,,0.3,0.4,2.0,4.0,,,,
ST-MW,,0.01149827868648572,0.015668917447328568,0.013583598066907144,2.6109123860862553,0.24432157623581588,True,,0.3,0.4,2.0,8.0,,,,
ST-MW,,0.0195774180337321,0.026908140629529953,0.023242779331631026,2.3407484235655183,0.2364074570464436,False,,0.3,0.4,2.0,16.0,,,,
ST-MW,,0.008063661210035206,0.011346851475536823,0.009705256342786014,2.0130846633883883,0.23158791419351474,True,,0.3,0.4,4.0,4.0,,,,
ST-MW,,0.01974544060532935,0.027199439704418182,0.023472440154873764,2.016083679417127,0.2308887350704754,False,,0.3,0.4,4.0,8.0,,,,
ST-MW,,0.032924689232313537,0.04488811641931534,0.03890640282581444,1.9326323827815886,0.22525337430066428,False,,0.3,0.4,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.3,0.45,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.3,0.45,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.3,0.45,0.5,16.0,,,,
ST-MW,,8.835382569145623e-06,3.077185738220578e-06,5.9562841536831e-06,7.285414628143183,0.2811892996635288,False,,0.3,0.45,1.0,4.0,,,,
ST-MW,,1.6687158473018828e-05,8.261612492788117e-06,1.2474385482903472e-05,8.194014462552055,0.30074123240541667,False,,0.3,0.45,1.0,8.0,,,,
ST-MW,,2.3084016428640554e-05,1.5116119357116986e-05,1.9100067892878768e-05,7.184236117857202,0.29410607103724035,False,,0.3,0.45,1.0,16.0,,,,
ST-MW,,0.0028594672140025068,0.0037734629586338997,0.0033164650863182032,3.0953448434254938,0.25495500286575407,True,,0.3,0.45,2.0,4.0,,,,
ST-MW,,0.007959480863064528,0.010696420446038246,0.009327950654551387,3.0188661611295164,0.2519285179779399,True,,0.3,0.45,2.0,8.0,,,,
ST-MW,,0.015447435129317455,0.021460380405187607,0.01845390776725253,2.725780220084954,0.24306477334233934,False,,0.3,0.45,2.0,16.0,,,,
ST-MW,,0.004889559426665073,0.006916636135429144,0.0059030977810471084,2.229687888036325,0.23610184007964563,True,,0.3,0.45,4.0,4.0,,,,
ST-MW,,0.013516297833120916,0.01871838979423046,0.01611734381367569,2.3613157130332754,0.23792207916820188,False,,0.3,0.45,4.0,8.0,,,,
ST-MW,,0.02590745561319636,0.03606522083282471,0.030986338223010536,2.290562601777235,0.23215648566256278,False,,0.3,0.45,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.3,0.5,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.3,0.5,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.3,0.5,0.5,16.0,,,,
ST-MW,,6.707650326234215e-06,1.7349727841065032e-06,4.221311555170359e-06,6.942279199906122,0.2794147075712681,False,,0.3,0.5,1.0,4.0,,,,
ST-MW,,1.3609972721440045e-05,5.269808298180578e-06,9.439890509810312e-06,8.80388388579282,0.3024137221695855,False,,0.3,0.5,1.0,8.0,,,,
ST-MW,,1.930669398916507e-05,1.105532737710746e-05,1.5181010683136265e-05,7.959407027986404,0.2934475245932117,False,,0.3,0.5,1.0,16.0,,,,
ST-MW,,0.0017008060087391641,0.002169091487303376,0.00193494874802127,3.4940927298916398,0.2606524887541309,False,,0.3,0.5,2.0,4.0,,,,
ST-MW,,0.0051961065561044965,0.006767001003026962,0.005981553779565729,3.4144655970976148,0.26022301689255983,True,,0.3,0.5,2.0,8.0,,,,
ST-MW,,0.011199774567212445,0.015517179854214191,0.013358477210713319,3.1558530805495395,0.25121892714872956,True,,0.3,0.5,2.0,16.0,,,,
ST-MW,,0.002819921456539305,0.0039790780283510685,0.0033994997424451868,2.371451266713394,0.23885297537548467,True,,0.3,0.5,4.0,4.0,,,,
ST-MW,,0.008626031425083057,0.011884119361639023,0.01025507539336104,2.605595581819423,0.24428076289361342,True,,0.3,0.5,4.0,8.0,,,,
ST-MW,,0.01860121249279473,0.02619655430316925,0.02239888339798199,2.6114897560329258,0.23996943227830342,False,,0.3,0.5,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.3,0.55,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.3,0.55,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.3,0.55,0.5,16.0,,,,
ST-MW,,5.027322443424964e-06,8.606558026258426e-07,2.9439891230254035e-06,6.29405250669962,0.26846567694097756,False,,0.3,0.55,1.0,4.0,,,,
ST-MW,,1.0846994613018523e-05,2.9576503948192112e-06,6.902322503918867e-06,9.444671891186353,0.3067907387018204,False,,0.3,0.55,1.0,8.0,,,,
ST-MW,,1.56728142422935e-05,7.038934654701734e-06,1.1355874448497616e-05,8.801360287725428,0.2923529829829931,False,,0.3,0.55,1.0,16.0,,,,
ST-MW,,0.0009784870214934926,0.001177790341898799,0.001078138681696146,4.011076423281718,0.2654471360624302,False,,0.3,0.55,2.0,4.0,,,,
ST-MW,,0.0032441427555750125,0.003980560228228569,0.0036123514919017908,3.937785463341088,0.26881685984815706,True,,0.3,0.55,2.0,8.0,,,,
ST-MW,,0.00751896175876027,0.010170462541282177,0.008844712150021224,3.7794541616350683,0.26091782949864867,True,,0.3,0.55,2.0,16.0,,,,
ST-MW,,0.00156843578988628,0.002181287622079253,0.0018748617059827666,2.5878282655548865,0.24097395533928648,False,,0.3,0.55,4.0,4.0,,,,
ST-MW,,0.0052063148992601786,0.007018862292170525,0.006112588595715352,3.0582136336080565,0.25148828062228856,True,,0.3,0.55,4.0,8.0,,,,
ST-MW,,0.012279047112097033,0.01722855120897293,0.014753799160534983,3.1372463177053724,0.24865268543362617,True,,0.3,0.55,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.3,0.6,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.3,0.6,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.3,0.6,0.5,16.0,,,,
ST-MW,,3.705601111221313e-06,4.0983607618727547e-07,2.057718593704294e-06,5.057293744051216,0.24396365579217671,False,,0.3,0.6,1.0,4.0,,,,
ST-MW,,8.613387986144972e-06,1.4173498357195058e-06,5.015368910932239e-06,9.293184554817396,0.3023674474610016,False,,0.3,0.6,1.0,8.0,,,,
ST-MW,,1.2301912593102315e-05,3.715847242347081e-06,8.008879917724697e-06,9.990699743960974,0.2997674228763208,False,,0.3,0.6,1.0,16.0,,,,
ST-MW,,0.0005491086068650474,0.0006111953407526016,0.0005801519738088245,5.3978352280378745,0.26837457112327684,False,,0.3,0.6,2.0,4.0,,,,
ST-MW,,0.0019605088801472447,0.0021909766364842653,0.002075742758315755,4.6253859361321075,0.2766079759388231,False,,0.3,0.6,2.0,8.0,,,,
ST-MW,,0.004742008199100383,0.006082465872168541,0.005412237035634462,4.489707337722052,0.2700327094382374,True,,0.3,0.6,2.0,16.0,,,,
ST-MW,,0.0008521857929736143,0.001148080569691956,0.0010001331813327852,2.6840324033656215,0.23820015490520746,False,,0.3,0.6,4.0,4.0,,,,
ST-MW,,0.003016837438190123,0.0038803040515631437,0.0034485707448766332,3.2754701717506522,0.25647107481374404,True,,0.3,0.6,4.0,8.0,,,,
ST-MW,,0.007544163239363116,0.010309669189155102,0.008926916214259109,3.6676949434906483,0.2569446371635422,True,,0.3,0.6,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.38,0.25,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.38,0.25,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.38,0.25,0.5,16.0,,,,
ST-MW,,3.756830579959569e-08,0.0,1.8784152899797846e-08,0.08333332832535234,0.01,False,,0.38,0.25,1.0,4.0,,,,
ST-MW,,4.7814208699037406e-08,0.0,2.3907104349518703e-08,0.111111104711199,0.0125,False,,0.38,0.25,1.0,8.0,,,,
ST-MW,,4.7814208699037406e-08,0.0,2.3907104349518703e-08,0.111111104711199,0.0125,False,,0.38,0.25,1.0,16.0,,,,
ST-MW,,0.006608234306040686,0.00880588497966528,0.007707059642852983,2.3804912778837317,0.2427856668655295,True,,0.38,0.25,2.0,4.0,,,,
ST-MW,,0.01030018783203559,0.013711981475353241,0.012006084653694415,2.130694917373765,0.23722940869047307,True,,0.38,0.25,2.0,8.0,,,,
ST-MW,,0.011506420774385333,0.015160541981458664,0.013333481377921999,2.0164054868544925,0.2337682177685201,True,,0.38,0.25,2.0,16.0,,,,
ST-MW,,0.01645007852639537,0.022227883338928223,0.019338980932661797,1.7682888692283985,0.22485361403858406,False,,0.38,0.25,4.0,4.0,,,,
ST-MW,,0.02415043369837804,0.03205689415335655,0.028103663925867294,1.706520880329268,0.22258858248918842,False,,0.38,0.25,4.0,8.0,,,,
ST-MW,,0.0264878756867256,0.034678488969802856,0.03058318232826423,1.6448098434506744,0.22001617192196135,False,,0.38,0.25,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.38,0.3,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.38,0.3,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.38,0.3,0.5,16.0,,,,
ST-MW,,3.4153005117332215e-08,0.0,1.7076502558666107e-08,0.06944444013242901,0.0075,False,,0.38,0.3,1.0,4.0,,,,
ST-MW,,4.7814208699037406e-08,0.0,2.3907104349518703e-08,0.111111104711199,0.0125,False,,0.38,0.3,1.0,8.0,,,,
ST-MW,,4.7814208699037406e-08,0.0,2.3907104349518703e-08,0.111111104711199,0.0125,False,,0.38,0.3,1.0,16.0,,,,
ST-MW,,0.004891659842687659,0.006493244785815477,0.005692452314251568,2.6838336734287354,0.2477571269116015,True,,0.38,0.3,2.0,4.0,,,,
ST-MW,,0.008928469940437936,0.011962950229644775,0.010445710085041356,2.408871084646145,0.24156595944979928,True,,0.38,0.3,2.0,8.0,,,,
ST-MW,,0.011151997967681382,0.014835745096206665,0.012993871531944024,2.1969437712245226,0.23626595755456947,True,,0.38,0.3,2.0,16.0,,,,
ST-MW,,0.0124353312846506,0.017014682292938232,0.014725006788794417,1.8862803306863531,0.22861722614383326,True,,0.38,0.3,4.0,4.0,,,,
ST-MW,,0.021285973346966785,0.028610724955797195,0.024948349151381992,1.8235325102950144,0.22617331319022924,False,,0.38,0.3,4.0,8.0,,,,
ST-MW,,0.02574872606637655,0.03407800942659378,0.029913367746485165,1.7358799083639007,0.22245252900989726,False,,0.38,0.3,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.38,0.35,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.38,0.35,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.38,0.35,0.5,16.0,,,,
ST-MW,,2.7322403752805258e-08,0.0,1.3661201876402629e-08,0.06944444013242901,0.0075,False,,0.38,0.35,1.0,4.0,,,,
ST-MW,,4.7814208699037406e-08,0.0,2.3907104349518703e-08,0.111111104711199,0.0125,False,,0.38,0.35,1.0,8.0,,,,
ST-MW,,4.7814208699037406e-08,0.0,2.3907104349518703e-08,0.111111104711199,0.0125,False,,0.38,0.35,1.0,16.0,,,,
ST-MW,,0.003420932378649013,0.0044887433759868145,0.003954837877317914,2.8993542627902467,0.25282702810596674,True,,0.38,0.35,2.0,4.0,,,,
ST-MW,,0.0072104030042828525,0.009667322970926762,0.008438862987604807,2.639063122734633,0.2468857096892316,True,,0.38,0.35,2.0,8.0,,,,
ST-MW,,0.010332421452330891,0.013927974738180637,0.012130198095255763,2.376856830597299,0.24000112580484712,True,,0.38,0.35,2.0,16.0,,,,
ST-MW,,0.00879523565832642,0.012164297513663769,0.010479766585995094,2.0222851747147477,0.2330098837672267,True,,0.38,0.35,4.0,4.0,,,,
ST-MW,,0.0174731660092948,0.02376181073486805,0.020617488372081424,1.973306410382857,0.2311962718574796,False,,0.38,0.35,4.0,8.0,,,,
ST-MW,,0.024011854458076413,0.032301317900419235,0.028156586179247822,1.8682793049387636,0.22635052463621833,False,,0.38,0.35,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.38,0.4,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.38,0.4,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.38,0.4,0.5,16.0,,,,
ST-MW,,2.0491803240929584e-08,0.0,1.0245901620464792e-08,0.06944444013242901,0.0075,False,,0.38,0.4,1.0,4.0,,,,
ST-MW,,4.098360648185917e-08,0.0,2.0491803240929584e-08,0.09722221651827567,0.01,False,,0.38,0.4,1.0,8.0,,,,
ST-MW,,4.098360648185917e-08,0.0,2.0491803240929584e-08,0.09722221651827567,0.01,False,,0.38,0.4,1.0,16.0,,,,
ST-MW,,0.0022746653012291063,0.0029128724709153175,0.002593768886072212,3.257384619896988,0.25898688479384874,False,,0.38,0.4,2.0,4.0,,,,
ST-MW,,0.005426349044719245,0.007198367267847061,0.006312358156283154,2.9562980011518407,0.2534046471992042,True,,0.38,0.4,2.0,8.0,,,,
ST-MW,,0.008950375683634776,0.012194211594760418,0.010572293639197598,2.63664639168883,0.24526724246446974,True,,0.38,0.4,2.0,16.0,,,,
ST-MW,,0.0058347643389424775,0.008132806979119778,0.006983785659031128,2.197241845134377,0.23772572756337468,True,,0.38,0.4,4.0,4.0,,,,
ST-MW,,0.013297493144636973,0.018209345638751984,0.01575341939169448,2.2097955176365716,0.237184414776857,False,,0.38,0.4,4.0,8.0,,,,
ST-MW,,0.02097179643169511,0.028728466480970383,0.024850131456332747,2.0642067725278554,0.23145439067389817,False,,0.38,0.4,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.38,0.45,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.38,0.45,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.38,0.45,0.5,16.0,,,,
ST-MW,,1.3661202729053912e-08,0.0,6.830601364526956e-09,0.05555555277169333,0.0075,False,,0.38,0.45,1.0,4.0,,,,
ST-MW,,2.7322405458107825e-08,0.0,1.3661202729053912e-08,0.06944444096461666,0.01,False,,0.38,0.45,1.0,8.0,,,,
ST-MW,,3.4153005117332215e-08,0.0,1.7076502558666107e-08,0.08333332832535234,0.01,False,,0.38,0.45,1.0,16.0,,,,
ST-MW,,0.0014513558748876676,0.0017858127830550075,0.0016185843289713375,3.60599523871843,0.26444600310001987,False,,0.38,0.45,2.0,4.0,,,,
ST-MW,,0.003840187834284734,0.0049482411704957485,0.004394214502390241,3.4244030268529655,0.2611070120014483,True,,0.38,0.45,2.0,8.0,,,,
ST-MW,,0.007151693989435444,0.009764648973941803,0.008458171481688623,2.961126668858626,0.2517217399348738,True,,0.38,0.45,2.0,16.0,,,,
ST-MW,,0.0036481557486695237,0.0050894226878881454,0.004368789218278835,2.3925012165398236,0.24208049174631013,True,,0.38,0.45,4.0,4.0,,,,
ST-MW,,0.009393350395257585,0.012843561358749866,0.011118455877003726,2.5295297870958127,0.24402080937172285,True,,0.38,0.45,4.0,8.0,,,,
ST-MW,,0.01685995564708719,0.023431401699781418,0.0201456786734343,2.389952466636382,0.23807054677978157,False,,0.38,0.45,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.38,0.5,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.38,0.5,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.38,0.5,0.5,16.0,,,,
ST-MW,,1.3661202729053912e-08,0.0,6.830601364526956e-09,0.05555555277169333,0.0075,False,,0.38,0.5,1.0,4.0,,,,
ST-MW,,1.3661202729053912e-08,0.0,6.830601364526956e-09,0.05555555277169333,0.0075,False,,0.38,0.5,1.0,8.0,,,,
ST-MW,,2.0491803240929584e-08,0.0,1.0245901620464792e-08,0.06944444013242901,0.0075,False,,0.38,0.5,1.0,16.0,,,,
ST-MW,,0.0008913456280424725,0.0010358230210840702,0.0009635843245632714,4.017424481402816,0.2688939648354426,False,,0.38,0.5,2.0,4.0,,,,
ST-MW,,0.0025787499980651774,0.003151751821860671,0.002865250909962924,3.900916906484689,0.2690128094295505,False,,0.38,0.5,2.0,8.0,,,,
ST-MW,,0.0052719091420294715,0.007092984858900309,0.00618244700046489,3.4296216162804023,0.259669032713864,True,,0.38,0.5,2.0,16.0,,,,
ST-MW,,0.0021634801962500203,0.0029963215347379446,0.0025799008654939825,2.5164237014106687,0.24493838457856326,False,,0.38,0.5,4.0,4.0,,,,
ST-MW,,0.0061854678936651905,0.008353600278496742,0.007269534086080966,2.771300744450892,0.25025563630711983,True,,0.38,0.5,4.0,8.0,,,,
ST-MW,,0.01239588798431214,0.017312686890363693,0.014854287437337917,2.7059966523314314,0.24561333647056016,True,,0.38,0.5,4.0,16.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.38,0.55,0.5,4.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.38,0.55,0.5,8.0,,,,
ST-MW,,0.0,0.0,0.0,0.0,0.0,False,,0.38,0.55,0.5,16.0,,,,
ST-MW,,6.830601364526956e-09,0.0,3.415300682263478e-09,0.027777776385846664,0.005,False,,0.38,0.55,1.0,4.0,,,,
ST-MW,,1.0245902046790434e-08,0.0,5.122951023395217e-09,0.041666664578769996,0.0075,False,,0.38,0.55,1.0,8.0,,,,
ST-MW,,1.3661202729053912e-08,0.0,6.830601364526956e-09,0.05555555277169333,0.0075,False,,0.38,0.55,1.0,16.0,,,,
ST-MW,,0.0005339856565842638,0.0005678722518496215,0.0005509289542169427,4.827450531423654,0.2721653824928217,False,,0.38,0.55,2.0,4.0,,,,
ST-MW,,0.001670051230757963,0.0018690436845645308,0.0017695474576612468,4.438047560190074,0.2771729683619924,False,,0.38,0.55,2.0,8.0,,,,
ST-MW,,0.0036167383874999358,0.004671232774853706,0.004143985581176821,4.009359581742587,0.2689720813522581,True,,0.38,0.55,2.0,16.0,,,,
ST-MW,,0.0012343920758576133,0.001675874344073236,0.0014551332099654248,2.744544813477306,0.24740323708858342,False,,0.38,0.55,4.0,4.0,,,,
ST-MW,,0.0038509357919974717,0.005040365271270275,0.004445650531633873,3.240560530701324,0.25777160135447047,True,,0.38,0.55,4.0,8.0,,,,
