encoder,thr,sparsity_event,sparsity_noise,sparsity_avg,snr,precision,in_target,step_size,kappa_phi,amp_kappa,alpha,tau_ms,lags,thr_t,thr_s,wt_ms,ws,K,encode_window_ms
MASTE,,0.0003297540988256742,5.023906851420179e-05,0.00018999658366993799,18.192214770899728,0.46894550327036993,False,,,,4.0,,"[1, 3, 8]",,,,,,
MASTE,,0.00018832650259042793,2.8353824745863676e-05,0.0001083401636681458,28.31827571574239,0.4886393453768687,False,,,,4.5,,"[1, 3, 8]",,,,,,
MASTE,,0.2049021346401423,0.21991142630577087,0.21240678047295658,1.0951422444629033,0.192561814757064,False,,,,1.0,,"[1, 4, 12]",,,,,,
MASTE,,0.060960095622576774,0.06456810235977173,0.06276409899117424,1.203659756727526,0.20238578354008496,False,,,,1.5,,"[1, 4, 12]",,,,,,
MASTE,,0.014117821047548204,0.013648586347699165,0.013883203697623685,1.5353887512738709,0.22333823171444236,True,,,,2.0,,"[1, 4, 12]",,,,,,
MASTE,,0.0030504986314917916,0.0020205259788781404,0.002535512305184966,2.4800585425806885,0.26099010664969685,False,,,,2.5,,"[1, 4, 12]",,,,,,
MASTE,,0.0010103483621423947,0.00028550202841870487,0.0006479251952805498,4.408360709294298,0.3342620793241076,False,,,,3.0,,"[1, 4, 12]",,,,,,
MASTE,,0.0005271584710226307,8.610656368546188e-05,0.0003066325173540463,8.151956692868945,0.42782039757526946,False,,,,3.5,,"[1, 4, 12]",,,,,,
MASTE,,0.0003095833324925934,4.604849891620688e-05,0.00017781591570440014,21.05913876799621,0.4709076567582088,False,,,,4.0,,"[1, 4, 12]",,,,,,
MASTE,,0.00018005123001046285,2.7342895918991417e-05,0.00010369706296472713,28.14825293964436,0.48596961359900887,False,,,,4.5,,"[1, 4, 12]",,,,,,
MASTE,,0.21856357224285602,0.23288440704345703,0.22572398964315654,1.077746234856149,0.19033701637759803,False,,,,1.0,,"[1, 5, 15]",,,,,,
MASTE,,0.0659264307608828,0.06916884332895279,0.06754763704491779,1.1562622275617909,0.19753357090055942,False,,,,1.5,,"[1, 5, 15]",,,,,,
MASTE,,0.015528415269218386,0.014913789927959442,0.015221102598588915,1.4166758500653447,0.21503901419229807,False,,,,2.0,,"[1, 5, 15]",,,,,,
MASTE,,0.003364696039352566,0.0022880909964442253,0.0028263935178983956,2.2205628923075436,0.24959401737432926,False,,,,2.5,,"[1, 5, 15]",,,,,,
MASTE,,0.0010636304657600704,0.00032259561703540385,0.0006931130413977371,4.015880070857465,0.31657076639996373,False,,,,3.0,,"[1, 5, 15]",,,,,,
MASTE,,0.0005326297810461255,8.870560850482434e-05,0.00031066769477547493,7.331635053251135,0.41576151140237927,False,,,,3.5,,"[1, 5, 15]",,,,,,
MASTE,,0.00030771516438903745,4.5187836803961545e-05,0.0001764515005964995,19.136225182365088,0.4637872870350839,False,,,,4.0,,"[1, 5, 15]",,,,,,
MASTE,,0.00017722336045409293,2.5997269403887913e-05,0.00010161031492899042,27.13045592826521,0.4789356023957953,False,,,,4.5,,"[1, 5, 15]",,,,,,
MASTE,,0.25237905625253915,0.2679505944252014,0.2601648253388703,1.071904538986543,0.18978033805266023,False,,,,1.0,,"[2, 4, 8]",,,,,,
MASTE,,0.0805946787726134,0.08506450057029724,0.08282958967145532,1.1474876794171027,0.19750364993698896,False,,,,1.5,,"[2, 4, 8]",,,,,,
MASTE,,0.020230146816466003,0.019934723153710365,0.020082434985088184,1.3814646645129631,0.21534609127789736,False,,,,2.0,,"[2, 4, 8]",,,,,,
MASTE,,0.00457066940725781,0.003407524200156331,0.003989096803707071,2.0684532822687727,0.24926113731693478,True,,,,2.5,,"[2, 4, 8]",,,,,,
MASTE,,0.00137715505057713,0.0004930942668579519,0.000935124658717541,3.649893154433728,0.30789494077442214,False,,,,3.0,,"[2, 4, 8]",,,,,,
MASTE,,0.0006688729524103109,0.00011942964920308441,0.00039415130080669767,6.056705295518559,0.39898583152273204,False,,,,3.5,,"[2, 4, 8]",,,,,,
MASTE,,0.00038877732468108663,5.773223892902024e-05,0.00022325478180505344,15.694514405113303,0.4608955315186176,False,,,,4.0,,"[2, 4, 8]",,,,,,
MASTE,,0.00022733948083271117,3.3510928915347904e-05,0.00013042520487402954,27.943158590593104,0.48163105882005763,False,,,,4.5,,"[2, 4, 8]",,,,,,
MASTE,,0.21203546084463595,0.22644874453544617,0.21924210269004107,1.0771296829816788,0.19023428032174705,False,,,,1.0,,"[2, 5, 10]",,,,,,
MASTE,,0.05905602808110416,0.061934538185596466,0.060495283133350314,1.1841940487888487,0.20045596317388117,False,,,,1.5,,"[2, 5, 10]",,,,,,
MASTE,,0.01332924865419045,0.012505977414548397,0.012917613034369424,1.5218146745986685,0.22318437261506915,True,,,,2.0,,"[2, 5, 10]",,,,,,
MASTE,,0.003015314213116653,0.0018709084251895547,0.0024431113191531037,2.4835766116696867,0.2640296889608726,False,,,,2.5,,"[2, 5, 10]",,,,,,
MASTE,,0.0010710860693507128,0.000286953552858904,0.0006790198111048084,4.390231339137802,0.3382845706027001,False,,,,3.0,,"[2, 5, 10]",,,,,,
MASTE,,0.0005814036890433271,9.52766349655576e-05,0.0003383401620044424,7.958398615911136,0.42863033041532617,False,,,,3.5,,"[2, 5, 10]",,,,,,
MASTE,,0.00034953210349840445,5.243169653113e-05,0.00020098190001476723,20.424850861755694,0.47126840864424596,False,,,,4.0,,"[2, 5, 10]",,,,,,
MASTE,,0.00020723019173658487,3.0867486202623695e-05,0.00011904883896960428,29.146388222984612,0.4826769249897916,False,,,,4.5,,"[2, 5, 10]",,,,,,
MASTE,,0.22083509884774685,0.23372788727283478,0.22728149306029083,1.067358153120482,0.18900601273402573,False,,,,1.0,,"[3, 6, 12]",,,,,,
MASTE,,0.06748619880992919,0.07068226486444473,0.06908423183718695,1.143220104331986,0.19637829991988837,False,,,,1.5,,"[3, 6, 12]",,,,,,
MASTE,,0.016218224065378307,0.015737419947981834,0.01597782200668007,1.3898502563745396,0.21425713062286378,False,,,,2.0,,"[3, 6, 12]",,,,,,
MASTE,,0.003525881153764203,0.002474207663908601,0.0030000444088364017,2.12752560216267,0.24884882821701468,True,,,,2.5,,"[3, 6, 12]",,,,,,
MASTE,,0.001129303280467866,0.0003578995820134878,0.0007436014312406769,3.8356736952592008,0.31697538698092104,False,,,,3.0,,"[3, 6, 12]",,,,,,
MASTE,,0.0005861646177436342,0.00010221652337349951,0.00034419057055856683,6.77821122803975,0.41462214843719264,False,,,,3.5,,"[3, 6, 12]",,,,,,
MASTE,,0.0003477493162904466,5.331284410203807e-05,0.00020053108019624233,17.010654954735,0.46246728889178484,False,,,,4.0,,"[3, 6, 12]",,,,,,
MASTE,,0.00020580942635547216,3.141393244732171e-05,0.00011861167940139694,26.92854895831066,0.47811366284731777,False,,,,4.5,,"[3, 6, 12]",,,,,,
MASTE,,0.3101178895495832,0.3330354392528534,0.3215766644012183,1.0804099387321313,0.1909533560462296,False,,,,1.0,,"[1, 2, 5, 10]",,,,,,
MASTE,,0.10723967204801738,0.11529023945331573,0.11126495575066656,1.1630106132219722,0.19940399968996644,False,,,,1.5,,"[1, 2, 5, 10]",,,,,,
MASTE,,0.028985464461147786,0.029646921902894974,0.02931619318202138,1.401236139682092,0.21695539117790757,False,,,,2.0,,"[1, 2, 5, 10]",,,,,,
MASTE,,0.006761625673389063,0.005486779846251011,0.006124202759820037,2.069481571560412,0.2479884212790057,True,,,,2.5,,"[1, 2, 5, 10]",,,,,,
MASTE,,0.001976290980819613,0.0008266256772913039,0.0014014583290554584,3.6207914207402414,0.29787248528096827,False,,,,3.0,,"[1, 2, 5, 10]",,,,,,
MASTE,,0.0009271174846799113,0.00018493167590349913,0.0005560245802917052,5.79788998018801,0.38057943803258243,False,,,,3.5,,"[1, 2, 5, 10]",,,,,,
MASTE,,0.0005324180336697281,8.341530337929726e-05,0.0003079166685245127,12.958406726473987,0.4485351990073104,False,,,,4.0,,"[1, 2, 5, 10]",,,,,,
MASTE,,0.0003111851091244944,4.7042347432579845e-05,0.00017911372827853712,25.063876538892263,0.4753883478103671,False,,,,4.5,,"[1, 2, 5, 10]",,,,,,
ST-MW,,0.07231912215240299,0.09298553317785263,0.08265232766512781,1.4966613478111535,0.21576053007214796,False,,,,,,,0.1,0.05,1.0,4.0,,
ST-MW,,0.07247997614904307,0.0931396409869194,0.08280980856798123,1.4916808431844089,0.21554173914017155,False,,,,,,,0.1,0.05,1.0,8.0,,
ST-MW,,0.07248898916179314,0.09314581006765366,0.0828173996147234,1.4909289548675684,0.21550042989721988,False,,,,,,,0.1,0.05,1.0,16.0,,
ST-MW,,0.14193955228431152,0.16605617105960846,0.15399786167196,1.1392022100122465,0.194382987570134,False,,,,,,,0.1,0.05,2.0,4.0,,
ST-MW,,0.14246905737789348,0.16631299257278442,0.15439102497533896,1.1336256456877798,0.19403393077314832,False,,,,,,,0.1,0.05,2.0,8.0,,
ST-MW,,0.1424955636030063,0.1663234382867813,0.1544095009448938,1.1325357234748168,0.19397915816749445,False,,,,,,,0.1,0.05,2.0,16.0,,
ST-MW,,0.10371445702156051,0.11480426788330078,0.10925936245243065,1.0707171794138466,0.18810310518369078,False,,,,,,,0.1,0.05,4.0,4.0,,
ST-MW,,0.10428903669584542,0.11501432210206985,0.10965167939895765,1.067084247277884,0.18778089871047995,False,,,,,,,0.1,0.05,4.0,8.0,,
ST-MW,,0.10433149234158919,0.11502739042043686,0.10967944138101302,1.0661981761723553,0.18771327163791285,False,,,,,,,0.1,0.05,4.0,16.0,,
ST-MW,,0.06845752391265705,0.08891875296831131,0.07868813844048418,1.573412303398702,0.21837126779311802,False,,,,,,,0.1,0.13,1.0,4.0,,
ST-MW,,0.07208224734757096,0.09281416237354279,0.08244820486055687,1.5277262078697975,0.21665632271309732,False,,,,,,,0.1,0.13,1.0,8.0,,
ST-MW,,0.07234428269439377,0.09300480782985687,0.08267454526212532,1.5116376454836913,0.2161230173218064,False,,,,,,,0.1,0.13,1.0,16.0,,
ST-MW,,0.1315647777216509,0.15875107049942017,0.14515792411053552,1.2084101114298125,0.19860916027158965,False,,,,,,,0.1,0.13,2.0,4.0,,
ST-MW,,0.14076433763839305,0.16590777039527893,0.15333605401683598,1.1730236345717682,0.19626909346843605,False,,,,,,,0.1,0.13,2.0,8.0,,
ST-MW,,0.14211038229288533,0.1662706732749939,0.1541905277839396,1.153549534843043,0.19502253264246974,False,,,,,,,0.1,0.13,2.0,16.0,,
ST-MW,,0.09422047475469299,0.10937315225601196,0.10179681350535247,1.1285492887984054,0.19249694167927373,False,,,,,,,0.1,0.13,4.0,4.0,,
ST-MW,,0.10209659163840115,0.11461204290390015,0.10835431727115065,1.100189767640703,0.1903395185357658,False,,,,,,,0.1,0.13,4.0,8.0,,
ST-MW,,0.10367979510687292,0.11495795845985413,0.10931887678336352,1.0848412569862609,0.1890595447830856,False,,,,,,,0.1,0.13,4.0,16.0,,
ST-MW,,0.05605182384664659,0.074458047747612,0.0652549357971293,1.7560122608155984,0.2241084444938315,False,,,,,,,0.1,0.21,1.0,4.0,,
ST-MW,,0.0691149281244725,0.09022502601146698,0.07966997706796974,1.639789396062619,0.21992806332164036,False,,,,,,,0.1,0.21,1.0,8.0,,
ST-MW,,0.07195729848113842,0.09282799065113068,0.08239264456613454,1.5877617529658072,0.21778038328702679,False,,,,,,,0.1,0.21,1.0,16.0,,
ST-MW,,0.104379453654401,0.13259506225585938,0.11848725795513018,1.3427788867484276,0.20555200829097886,False,,,,,,,0.1,0.21,2.0,4.0,,
ST-MW,,0.13186074428842404,0.16109474003314972,0.14647774216078688,1.2789169217862741,0.2017637274079607,False,,,,,,,0.1,0.21,2.0,8.0,,
ST-MW,,0.1397767552640289,0.16601645946502686,0.15289660736452787,1.2335897430721472,0.19880207772643188,False,,,,,,,0.1,0.21,2.0,16.0,,
ST-MW,,0.07285562844888772,0.09057173132896423,0.08171367988892597,1.2407309157707829,0.19968631964351516,False,,,,,,,0.1,0.21,4.0,4.0,,
ST-MW,,0.0938742282090243,0.11101719737052917,0.10244571278977674,1.190869647020092,0.19627403771584795,False,,,,,,,0.1,0.21,4.0,8.0,,
ST-MW,,0.10081946037593298,0.11470140516757965,0.10776043277175631,1.1536239357876168,0.19334461547623505,False,,,,,,,0.1,0.21,4.0,16.0,,
ST-MW,,0.038107028683298266,0.05170862749218941,0.04490782808774384,2.0700728729022577,0.23261564432330487,False,,,,,,,0.1,0.29,1.0,4.0,,
ST-MW,,0.0587167930288706,0.07874085754156113,0.06872882528521586,1.8717756474643625,0.22646264965558657,False,,,,,,,0.1,0.29,1.0,8.0,,
ST-MW,,0.06964105534076225,0.09137126803398132,0.08050616168737179,1.7573599191258802,0.2217340513623094,False,,,,,,,0.1,0.29,1.0,16.0,,
ST-MW,,0.06880627727077808,0.09174081683158875,0.08027354705118342,1.5298703933025737,0.21422385097095684,False,,,,,,,0.1,0.29,2.0,4.0,,
ST-MW,,0.10895004756515846,0.14028677344322205,0.12461841050419026,1.447255630288933,0.20958400918130793,False,,,,,,,0.1,0.29,2.0,8.0,,
ST-MW,,0.13240077188354918,0.16321216523647308,0.14780646856001112,1.3739608202540166,0.2048677390843295,False,,,,,,,0.1,0.29,2.0,16.0,,
ST-MW,,0.046849559453548864,0.061796579509973526,0.054323069481761195,1.4083015426219851,0.20808538355864584,False,,,,,,,0.1,0.29,4.0,4.0,,
ST-MW,,0.07604977460461669,0.09608340263366699,0.08606658861914185,1.3480920457889027,0.2042594342585653,False,,,,,,,0.1,0.29,4.0,8.0,,
ST-MW,,0.09410462069441565,0.1125916838645935,0.10334815227950458,1.2856079550753747,0.19991184331476688,False,,,,,,,0.1,0.29,4.0,16.0,,
ST-MW,,0.021673644132097252,0.02963530831038952,0.025654476221243387,2.473764609970567,0.24351046043768293,False,,,,,,,0.1,0.37,1.0,4.0,,
ST-MW,,0.04128832991584204,0.056698258966207504,0.04899329444102477,2.2226332659657615,0.236204677124515,False,,,,,,,0.1,0.37,1.0,8.0,,
ST-MW,,0.06074463095399551,0.08239389210939407,0.0715692615316948,2.042899736887488,0.22913523091116075,False,,,,,,,0.1,0.37,1.0,16.0,,
ST-MW,,0.03785846988670528,0.052300456911325455,0.04507946339901536,1.802539973138908,0.22426068907938315,False,,,,,,,0.1,0.37,2.0,4.0,,
ST-MW,,0.07453571383957751,0.1007101759314537,0.08762294488551561,1.700664853058707,0.2195826452777692,False,,,,,,,0.1,0.37,2.0,8.0,,
ST-MW,,0.11269147528335452,0.14691303670406342,0.12980225599370898,1.60030181603667,0.2133767947680826,False,,,,,,,0.1,0.37,2.0,16.0,,
ST-MW,,0.025175512252608313,0.03466542810201645,0.02992047017731238,1.6284647300607462,0.21754668201319874,False,,,,,,,0.1,0.37,4.0,4.0,,
ST-MW,,0.051007718549808484,0.06826978921890259,0.059638753884355536,1.5576450936723345,0.21397909864783288,False,,,,,,,0.1,0.37,4.0,8.0,,
ST-MW,,0.0788724181696307,0.10092438012361526,0.08989839914662298,1.4767456519980005,0.20857612360734493,False,,,,,,,0.1,0.37,4.0,16.0,,
ST-MW,,0.010575191267416812,0.014177985489368439,0.012376588378392625,3.1355991293886296,0.2562709384722257,True,,,,,,,0.1,0.45,1.0,4.0,,
ST-MW,,0.02378295087488368,0.032703522592782974,0.028243236733833325,2.84285132365311,0.24911408686632058,False,,,,,,,0.1,0.45,1.0,8.0,,
ST-MW,,0.04359434765996412,0.060915712267160416,0.052255029963562266,2.6090278463182894,0.24030755113926716,False,,,,,,,0.1,0.45,1.0,16.0,,
ST-MW,,0.01768474726675777,0.02485055662691593,0.02126765194683685,2.1431119470978577,0.2353491417429177,False,,,,,,,0.1,0.45,2.0,4.0,,
ST-MW,,0.041563101041247136,0.05781868100166321,0.04969089102145517,2.0845348803690147,0.23153885595576867,False,,,,,,,0.1,0.45,2.0,8.0,,
ST-MW,,0.07882956628745888,0.10832155495882034,0.09357556062313961,1.9804275441334471,0.224704740232919,False,,,,,,,0.1,0.45,2.0,16.0,,
ST-MW,,0.011576229525235248,0.01628686860203743,0.013931549063636339,1.9535297627516848,0.22705913048936055,True,,,,,,,0.1,0.45,4.0,4.0,,
ST-MW,,0.02796244536206359,0.038789793848991394,0.03337611960552749,1.9395015283393309,0.22532605309796053,False,,,,,,,0.1,0.45,4.0,8.0,,
ST-MW,,0.05439588117587846,0.07392524182796478,0.06416056150192162,1.8456848978671052,0.2194483642000705,False,,,,,,,0.1,0.45,4.0,16.0,,
ST-MW,,0.008311096319521311,0.010669081471860409,0.009490088895690859,2.5060017325449024,0.24511708718287992,True,,,,,,,0.18,0.05,1.0,4.0,,
ST-MW,,0.008333678269409575,0.010695494711399078,0.009514586490404327,2.4771133806093264,0.2447370631445665,True,,,,,,,0.18,0.05,1.0,8.0,,
ST-MW,,0.008336092889949213,0.010697739198803902,0.009516916044376558,2.4755050595623396,0.2446534794231411,True,,,,,,,0.18,0.05,1.0,16.0,,
ST-MW,,0.07579372269916348,0.09400638937950134,0.08490005603933241,1.2991496953459534,0.2050815030722879,False,,,,,,,0.18,0.05,2.0,4.0,,
ST-MW,,0.0759617349668406,0.09413209557533264,0.08504691527108663,1.294397169304312,0.20489757789095164,False,,,,,,,0.18,0.05,2.0,8.0,,
ST-MW,,0.07596493844874203,0.09413402527570724,0.08504948186222464,1.2938542724238908,0.20488438509579282,False,,,,,,,0.18,0.05,2.0,16.0,,
ST-MW,,0.07874689877266064,0.09318293631076813,0.08596491754171438,1.165984845418757,0.19597301562607755,False,,,,,,,0.18,0.05,4.0,4.0,,
ST-MW,,0.07894449457526206,0.09330584853887558,0.08612517155706882,1.163384111957861,0.19581563508545513,False,,,,,,,0.18,0.05,4.0,8.0,,
ST-MW,,0.0789498328207992,0.09330838173627853,0.08612910727853887,1.1628334282658925,0.19579492868622764,False,,,,,,,0.18,0.05,4.0,16.0,,
ST-MW,,0.00793226777081145,0.010203510522842407,0.009067889146826928,2.6138387984178295,0.24787808236273123,True,,,,,,,0.18,0.13,1.0,4.0,,
ST-MW,,0.008256434426875785,0.010603015311062336,0.00942972486896906,2.550845588189333,0.24641555744208746,True,,,,,,,0.18,0.13,1.0,8.0,,
ST-MW,,0.008287120905297343,0.010639091953635216,0.00946310642946628,2.5182630003155086,0.24592374183324864,True,,,,,,,0.18,0.13,1.0,16.0,,
ST-MW,,0.0714098804933019,0.0900445207953453,0.0807272006443236,1.3696019227343785,0.20803250076816768,False,,,,,,,0.18,0.13,2.0,4.0,,
ST-MW,,0.07555864748195745,0.0939696729183197,0.08476416020013858,1.3297072863380168,0.20604405730817235,False,,,,,,,0.18,0.13,2.0,8.0,,
ST-MW,,0.07591279388638213,0.09412336349487305,0.08501807869062758,1.3123665202993609,0.2053213730097923,False,,,,,,,0.18,0.13,2.0,16.0,,
ST-MW,,0.07383366090245545,0.08938069641590118,0.08160717865917833,1.2105796695690507,0.19850838049140293,False,,,,,,,0.18,0.13,4.0,4.0,,
ST-MW,,0.07835954231326468,0.09312888979911804,0.08574421605619137,1.1866344646804265,0.19703955335658974,False,,,,,,,0.18,0.13,4.0,8.0,,
ST-MW,,0.07885345284012146,0.09329070150852203,0.08607207717432175,1.175006408038972,0.19630824941268657,False,,,,,,,0.18,0.13,4.0,16.0,,
ST-MW,,0.006761652999848593,0.008703794330358505,0.007732723665103549,2.8905462600973055,0.25251983294510866,True,,,,,,,0.18,0.21,1.0,4.0,,
ST-MW,,0.008007479502120987,0.010330754332244396,0.009169116917182692,2.6734571571978556,0.24831781579909148,True,,,,,,,0.18,0.21,1.0,8.0,,
ST-MW,,0.008241997933655511,0.010591205209493637,0.009416601571574574,2.6066190686377424,0.24701117770964628,True,,,,,,,0.18,0.21,1.0,16.0,,
ST-MW,,0.05789374658896122,0.07551314681768417,0.0667034467033227,1.524048972531092,0.2140491103583554,False,,,,,,,0.18,0.21,2.0,4.0,,
ST-MW,,0.07193565921799745,0.09136992692947388,0.08165279307373566,1.4371861313223349,0.21019367904260433,False,,,,,,,0.18,0.21,2.0,8.0,,
ST-MW,,0.07533811817876995,0.09402458369731903,0.08468135093804449,1.3872357782308098,0.20762796338056433,False,,,,,,,0.18,0.21,2.0,16.0,,
ST-MW,,0.05918196719198022,0.07511578500270844,0.06714887609734432,1.3174333804357325,0.2043341837967455,False,,,,,,,0.18,0.21,4.0,4.0,,
ST-MW,,0.07397155748098157,0.09059204161167145,0.0822817995463265,1.2692176103183088,0.20142947881562578,False,,,,,,,0.18,0.21,4.0,8.0,,
ST-MW,,0.07789857918280177,0.09317087382078171,0.08553472650179174,1.2380556068619455,0.19910689782242116,False,,,,,,,0.18,0.21,4.0,16.0,,
ST-MW,,0.004919412560120691,0.006236840505152941,0.005578126532636816,3.30556890355309,0.26037769377871883,True,,,,,,,0.18,0.29,1.0,4.0,,
ST-MW,,0.007043159143649973,0.009136775508522987,0.00808996732608648,2.947826803770548,0.25323953253027864,True,,,,,,,0.18,0.29,1.0,8.0,,
ST-MW,,0.0080630054656649,0.010444019921123981,0.009253512693394441,2.7954528913835066,0.24913799161600764,True,,,,,,,0.18,0.29,1.0,16.0,,
ST-MW,,0.03903660862124525,0.052667416632175446,0.04585201262671035,1.7671298096240884,0.22235386493615805,False,,,,,,,0.18,0.29,2.0,4.0,,
ST-MW,,0.06053893776726909,0.07981542497873306,0.07017718137300108,1.6407183664686422,0.21725765510462225,False,,,,,,,0.18,0.29,2.0,8.0,,
ST-MW,,0.07238512648327741,0.09252603352069855,0.08245558000198798,1.5416242520775438,0.21255020443350076,False,,,,,,,0.18,0.29,2.0,16.0,,
ST-MW,,0.039202363480872006,0.05222635343670845,0.045714358458790225,1.4883749846626386,0.21213269965723158,False,,,,,,,0.18,0.29,4.0,4.0,,
ST-MW,,0.06146030747098848,0.07914655655622482,0.07030343201360666,1.4306197849729767,0.2085755516216159,False,,,,,,,0.18,0.29,4.0,8.0,,
ST-MW,,0.0741038217372261,0.09166590869426727,0.08288486521574669,1.3754098267461432,0.2046755019761622,False,,,,,,,0.18,0.29,4.0,16.0,,
ST-MW,,0.0030767008219845593,0.003713838756084442,0.0033952697890345007,3.9285329072568036,0.27205247575417163,True,,,,,,,0.18,0.37,1.0,4.0,,
ST-MW,,0.005260676219477318,0.0067443992011249065,0.006002537710301112,3.313467608983132,0.26252276404527947,True,,,,,,,0.18,0.37,1.0,8.0,,
ST-MW,,0.007234016378642991,0.009496287442743778,0.008365151910693385,3.1016555626214704,0.2547859100438654,True,,,,,,,0.18,0.37,1.0,16.0,,
ST-MW,,0.02207677594793495,0.03045004792511463,0.02626341193652479,2.1120158031159995,0.23235179829993285,False,,,,,,,0.18,0.37,2.0,4.0,,
ST-MW,,0.04226175554038491,0.057701967656612396,0.049981861598498656,1.9426013864388443,0.22682171992375516,False,,,,,,,0.18,0.37,2.0,8.0,,
ST-MW,,0.06260803271317855,0.08350002020597458,0.07305402645957657,1.8161427507407493,0.22042391486931592,False,,,,,,,0.18,0.37,2.0,16.0,,
ST-MW,,0.021564217868144622,0.029820742085576057,0.02569247997686034,1.7104734627648182,0.22128073869273066,False,,,,,,,0.18,0.37,4.0,4.0,,
ST-MW,,0.042129982888000087,0.056939177215099335,0.04953458005154971,1.6517634062829039,0.2180464703706093,False,,,,,,,0.18,0.37,4.0,8.0,,
ST-MW,,0.06326432732923422,0.0826125219464302,0.0729384246378322,1.5890602385259718,0.2129377099033445,False,,,,,,,0.18,0.37,4.0,16.0,,
ST-MW,,0.0017107684408256317,0.0018412022618576884,0.00177598535134166,5.127470471095702,0.2859543347964063,False,,,,,,,0.18,0.45,1.0,4.0,,
ST-MW,,0.003322240431443788,0.004005023743957281,0.0036636320877005343,3.9951877261035595,0.2755443356721662,True,,,,,,,0.18,0.45,1.0,8.0,,
ST-MW,,0.005467486341658514,0.007139118853956461,0.006303302597807488,3.5747596427832944,0.2646705903264228,True,,,,,,,0.18,0.45,1.0,16.0,,
ST-MW,,0.010677486331260297,0.014755649492144585,0.01271656791170244,2.5203905932061,0.2435908429787378,True,,,,,,,0.18,0.45,2.0,4.0,,
ST-MW,,0.024181226083892397,0.03352780640125275,0.02885451624257257,2.3981021280720736,0.23873325479697086,False,,,,,,,0.18,0.45,2.0,8.0,,
ST-MW,,0.044584880536422136,0.06191929802298546,0.0532520892797038,2.2879918796843755,0.23132595965755173,False,,,,,,,0.18,0.45,2.0,16.0,,
ST-MW,,0.010098275300988462,0.014209333807229996,0.012153804554109228,2.0393280276948498,0.23067145237291697,True,,,,,,,0.18,0.45,4.0,4.0,,
ST-MW,,0.023519388710556085,0.0327288955450058,0.028124142127780943,2.046015228666197,0.22928165349847404,False,,,,,,,0.18,0.45,4.0,8.0,,
ST-MW,,0.04434220970259048,0.060972947627305984,0.05265757866494823,1.9950305357907456,0.22367986242170446,False,,,,,,,0.18,0.45,4.0,16.0,,
ST-MW,,0.00042240778700033846,0.0004493374435696751,0.00043587261528500677,3.9567295566766707,0.265304156425409,False,,,,,,,0.26,0.05,1.0,4.0,,
ST-MW,,0.00042515368942986243,0.0004525614785961807,0.00043885758401302155,3.9344022467685,0.2641434977017343,False,,,,,,,0.26,0.05,1.0,8.0,,
ST-MW,,0.00042554986404866216,0.00045294399023987353,0.00043924692714426784,3.930455594160418,0.26391407211311163,False,,,,,,,0.26,0.05,1.0,16.0,,
ST-MW,,0.03782791674486361,0.048604756593704224,0.043216336669283914,1.4934120330793133,0.21546200688462705,False,,,,,,,0.26,0.05,2.0,4.0,,
ST-MW,,0.03789433742989786,0.04866549000144005,0.04327991371566896,1.4904681129298099,0.21535885520541342,False,,,,,,,0.26,0.05,2.0,8.0,,
ST-MW,,0.03789510247588623,0.04866606369614601,0.04328058308601612,1.4902855872456342,0.21535150869109201,False,,,,,,,0.26,0.05,2.0,16.0,,
ST-MW,,0.05437779379484709,0.06758961826562881,0.06098370603023795,1.299841141368269,0.20450681407819502,False,,,,,,,0.26,0.05,4.0,4.0,,
ST-MW,,0.05446674520091619,0.06766257435083389,0.06106465977587504,1.297430552362671,0.20441190919780639,False,,,,,,,0.26,0.05,4.0,8.0,,
ST-MW,,0.0544680841936497,0.06766339391469955,0.06106573905417463,1.2972273563558894,0.2044058134855004,False,,,,,,,0.26,0.05,4.0,16.0,,
ST-MW,,0.0004009255466280592,0.00042268101242370903,0.00041180327952588413,4.086096326833351,0.2705701118102297,False,,,,,,,0.26,0.13,1.0,4.0,,
ST-MW,,0.00041460724076387124,0.000438664632383734,0.00042663593657380264,4.007520444445685,0.26920457373838874,False,,,,,,,0.26,0.13,1.0,8.0,,
ST-MW,,0.00041772541043428647,0.0004429234832059592,0.00043032444682012283,3.9876074718938255,0.2678081313800067,False,,,,,,,0.26,0.13,1.0,16.0,,
ST-MW,,0.035914965845877306,0.04661136120557785,0.04126316352572758,1.5654218554933135,0.21772765897170757,False,,,,,,,0.26,0.13,2.0,4.0,,
ST-MW,,0.037767783469171264,0.04859253019094467,0.043180156830057964,1.5215473714619565,0.21600454336512484,False,,,,,,,0.26,0.13,2.0,8.0,,
ST-MW,,0.03788358958438039,0.04866300895810127,0.04327329927124083,1.5047880161128608,0.21556898739261668,False,,,,,,,0.26,0.13,2.0,16.0,,
ST-MW,,0.051822073166258635,0.06520148366689682,0.05851177841657773,1.3372075324102062,0.20609299877629383,False,,,,,,,0.26,0.13,4.0,4.0,,
ST-MW,,0.054268015759880654,0.06757193803787231,0.06091997689887649,1.3172810888557067,0.20507446873612933,False,,,,,,,0.26,0.13,4.0,8.0,,
ST-MW,,0.054446741710416975,0.06765805929899216,0.06105240050470456,1.3076008551839329,0.20465500966121908,False,,,,,,,0.26,0.13,4.0,16.0,,
ST-MW,,0.0003552698087787576,0.0003650853759609163,0.00036017759236983693,4.270621133327638,0.2737272220477462,False,,,,,,,0.26,0.21,1.0,4.0,,
